          subj           cond           chan            win           mean
  Subjects2021        NEGCONc             Pz     +100..+120    -1.1960e+00 17_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -2.1620e+00 17_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370     2.3348e-01 17_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -7.9762e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -3.8374e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -4.4140e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -8.1402e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -4.2751e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -3.6583e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -8.2052e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -4.2325e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -2.9472e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -4.8025e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -5.5190e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370     7.2075e-02 18_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120     7.8876e-01 18_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -5.7203e+00 18_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370     9.9141e-01 18_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -9.5355e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -8.7454e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -1.3073e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -1.0222e+01 19_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -8.9157e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -1.2629e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -9.8493e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -8.1874e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -1.1881e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -9.0444e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -6.1878e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -9.5405e-01 19_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -4.2005e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -7.0771e+00 19_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370     3.9193e-01 19_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -2.9204e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -4.5035e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -2.5011e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -2.9355e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -4.5016e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -2.5173e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -3.7281e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -3.7484e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -2.1386e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120     6.9225e-01 20_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -2.4614e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -1.7930e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120     4.1293e+00 20_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -1.1382e-01 20_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370     3.1572e-02 20_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -5.7222e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -3.6900e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -4.7503e-02 21_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -6.2623e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -3.6716e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370     3.3177e-01 21_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -6.7966e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -3.9875e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370     2.2660e-01 21_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -6.7540e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -8.0576e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370     4.3687e-01 21_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -6.5316e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -9.5711e+00 21_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370     4.3382e-01 21_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -2.3887e+00 22_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -3.9003e-01 22_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370     5.3718e-01 22_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -1.9953e+00 22_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -5.7211e-02 22_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370     7.6001e-01 22_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -2.2599e+00 22_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -6.5499e-02 22_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370     6.7814e-01 22_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -1.9512e+00 22_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220     1.7779e-02 22_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -2.6082e-01 22_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -1.5766e+00 22_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -1.9629e+00 22_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -9.5217e-01 22_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -7.2428e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -1.5073e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -1.5953e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -7.4569e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -1.4826e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -7.5652e-01 23_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -8.1833e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -1.4772e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -5.1762e-01 23_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -7.7420e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -1.2803e-01 23_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -1.6090e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -5.1107e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -6.3891e-01 23_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -1.5367e+00 23_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -4.6109e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -3.6735e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -1.1838e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -5.0453e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -4.6088e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -1.6642e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -4.8024e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -4.9646e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -1.6224e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -4.3512e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -5.4909e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -2.8360e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -4.0221e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -7.5374e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -4.5653e+00 24_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -8.1526e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -5.6744e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -1.7991e-01 25_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -8.1366e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -5.7200e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -1.8165e-01 25_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -9.1309e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -6.6009e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -7.2774e-01 25_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -6.1186e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -5.6755e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370     8.7116e-01 25_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -3.6583e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -4.4065e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370     1.7203e+00 25_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -6.1056e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -5.4568e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -2.4742e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -6.9008e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -5.8569e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -2.2329e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -8.2405e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -5.7357e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -2.0465e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -7.8028e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -6.8565e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -2.7582e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -7.2736e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -7.4544e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -2.7302e+00 26_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -1.4516e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -1.0750e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -5.1354e-01 27_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -2.0316e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -1.6497e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -1.2207e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -2.2289e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -1.6442e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -1.7178e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -2.2106e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -2.4148e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -1.4785e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -2.1831e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -3.1998e+00 27_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -7.9764e-01 27_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -9.3557e+00 28_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -9.2977e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -4.6332e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -1.0039e+01 28_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -8.4103e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -3.0716e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -1.0236e+01 28_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -7.5790e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -1.1506e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -9.7079e+00 28_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -2.1288e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -1.2687e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -7.5775e+00 28_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -1.7202e+00 28_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -5.5411e-01 28_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120     1.2793e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220     1.3337e-03 29_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -4.5744e-01 29_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120     1.1867e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -6.4447e-01 29_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -1.4551e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120     3.9232e-01 29_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -1.3036e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -1.2413e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -1.1617e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220    -1.6378e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -3.1015e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -1.6334e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220    -3.7845e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -2.3927e+00 29_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -1.0997e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -1.0417e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -7.0574e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -1.5132e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -1.1938e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -5.0828e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -1.5167e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -1.1886e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -5.0990e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -2.8233e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220     1.3788e+00 30_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -3.6307e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120     8.6988e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220     8.9303e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -1.6794e-01 30_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +100..+120    -8.2784e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +180..+220    -1.6042e-01 31_NEGCONc.avr
  Subjects2021        NEGCONc             F3     +310..+370    -9.6663e-01 31_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +100..+120    -8.0379e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +180..+220    -2.1830e-01 31_NEGCONc.avr
  Subjects2021        NEGCONc             F1     +310..+370    -1.1902e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +100..+120    -7.7563e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +180..+220    -1.1639e-01 31_NEGCONc.avr
  Subjects2021        NEGCONc             Fz     +310..+370    -1.1957e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +100..+120    -9.1529e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +180..+220     1.9409e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             Cz     +310..+370    -6.4253e-01 31_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +100..+120    -6.4954e+00 31_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +180..+220     8.9944e-01 31_NEGCONc.avr
  Subjects2021        NEGCONc             Pz     +310..+370    -1.6938e+00 31_NEGCONc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -1.5679e+00 04_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220     1.9994e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     3.5982e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -4.6888e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -1.9202e-02 04_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -5.2873e-02 04_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120     6.4184e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -5.1637e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -1.5034e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120     2.6551e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220     3.7926e+00 04_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -7.8686e-01 04_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -1.6931e+00 04_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.6239e+00 04_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -3.3317e+00 04_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -2.7650e+00 06_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -1.0609e+00 06_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     4.9404e-02 06_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -2.8208e+00 06_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -7.0604e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     3.6758e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -3.1725e+00 06_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -8.6781e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     5.3849e-02 06_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -1.2912e+00 06_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -8.0979e-02 06_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     6.7281e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120     5.2615e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -9.2561e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.8862e-01 06_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -7.7987e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -5.5022e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.3497e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -8.9116e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -5.8412e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.9830e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -9.7218e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -5.7674e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -2.4478e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -5.3619e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -4.5491e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     6.3529e-02 07_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -2.3110e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -4.5051e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370     1.7138e+00 07_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -3.6546e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -5.7332e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     8.3422e-01 08_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -4.0846e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -5.3059e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     1.8202e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -4.3116e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -5.8556e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     2.2851e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -7.5394e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -6.2623e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     9.8776e-01 08_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -6.1167e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -7.8081e+00 08_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -5.6585e-01 08_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -9.1789e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -3.1033e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370    -1.5961e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -9.6811e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -3.9486e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370    -1.4655e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120    -9.7035e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -4.4643e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370    -1.3596e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -9.6983e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -3.9746e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370    -1.9382e-01 09_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -5.3301e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -3.0878e+00 09_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370     3.5020e-01 09_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -8.6225e-01 10_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -8.4496e-01 10_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     2.4988e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120     5.9000e-01 10_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +180..+220    -1.0920e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +310..+370     3.4633e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +100..+120     1.8233e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +180..+220    -1.9128e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Fz     +310..+370     4.4648e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +100..+120    -1.1286e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +180..+220    -3.3730e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Cz     +310..+370     2.7713e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +100..+120    -7.0608e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +180..+220    -1.0430e+01 10_NEGINCc.avr
  Subjects2021        NEGINCc             Pz     +310..+370    -1.2086e+00 10_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +100..+120    -2.2294e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +180..+220    -2.5255e+00 11_NEGINCc.avr
  Subjects2021        NEGINCc             F3     +310..+370     2.4366e-01 11_NEGINCc.avr
  Subjects2021        NEGINCc             F1     +100..+120    -2.2331e+00 11_NEGINCc.avr
