          subj           cond           chan            win           mean
  subject_avgs      CLOSEINCc             T8     +310..+370    -1.6341e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -1.5356e+00 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220    -8.6292e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -1.5762e+00 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     6.0729e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -5.9056e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370    -3.2360e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120     1.0302e+00 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220     2.0687e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370     1.3487e-01 30_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +100..+120    -7.4222e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +180..+220     1.5823e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Fz     +310..+370    -2.9608e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +100..+120    -2.0305e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +180..+220    -3.8043e-03 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T7     +310..+370    -1.4484e-02 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +100..+120    -7.2230e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +180..+220     2.6251e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Cz     +310..+370    -4.5876e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +100..+120    -5.1330e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +180..+220     1.0583e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             T8     +310..+370    -1.4470e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +100..+120    -3.6594e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +180..+220     6.2777e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             Pz     +310..+370    -1.3342e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +100..+120     1.2184e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +180..+220    -6.8556e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M1     +310..+370     1.7407e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +100..+120    -1.0791e+00 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +180..+220    -3.0776e-01 31_CLOSEINCc.avr
  subject_avgs      CLOSEINCc             M2     +310..+370    -5.9829e-01 31_CLOSEINCc.avr
  subject_avgs        FARCONc             Fz     +100..+120     2.6401e+00 04_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     6.6121e-01 04_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     8.3417e-01 04_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -1.4103e+00 04_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220     9.8706e-01 04_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -2.8323e-01 04_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120     5.2822e-01 04_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     3.8587e+00 04_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     4.2016e-01 04_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.3246e+00 04_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     9.3947e-01 04_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     1.7320e+00 04_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -2.0224e+00 04_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -2.1214e+00 04_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -1.8482e+00 04_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -9.1636e-01 04_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -6.5537e-01 04_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -6.1156e-01 04_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -8.1099e-01 04_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -1.1624e-02 04_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -2.2089e-01 04_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -4.8644e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -3.5696e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -2.7807e-03 06_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -3.5991e+00 06_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -3.1743e+00 06_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -7.4132e-01 06_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -3.9772e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -4.0598e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     1.8504e-01 06_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -4.1726e+00 06_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -3.4267e+00 06_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -3.5481e-01 06_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -3.5260e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -6.0087e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -1.0853e+00 06_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -1.0554e+00 06_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -2.6347e+00 06_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -1.4044e+00 06_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -2.3097e+00 06_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -1.9538e+00 06_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -1.5925e+00 06_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -3.3649e+00 07_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -1.3683e+00 07_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -1.0335e+00 07_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -1.7907e+00 07_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -3.8141e-01 07_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.7180e+00 07_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -2.4579e+00 07_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -5.9131e-01 07_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -3.3082e-01 07_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -1.1742e+00 07_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -2.0654e+00 07_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     1.4939e+00 07_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -3.0064e+00 07_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -9.9524e-01 07_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -1.3417e+00 07_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -9.2411e-01 07_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220     9.9046e-01 07_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -9.4974e-01 07_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     1.1579e+00 07_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     1.2219e+00 07_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -8.9238e-01 07_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -5.3222e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -3.2983e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     2.5411e+00 08_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -8.6630e-01 08_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -1.2142e+00 08_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.3547e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -6.0809e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -3.5871e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     1.7764e+00 08_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -1.9472e+00 08_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -2.5485e+00 08_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     2.1209e-01 08_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -3.9011e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -4.7551e+00 08_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     5.8719e-01 08_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -2.1429e-01 08_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -2.4201e-01 08_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     6.4285e-01 08_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -9.2661e-01 08_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -1.3870e+00 08_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -4.7236e-01 08_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -6.7071e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -3.1980e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     3.2943e+00 09_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -6.0979e-01 09_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -7.9634e-01 09_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -7.0510e-01 09_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -8.4624e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -2.2978e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     2.1654e+00 09_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.1572e+00 09_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -3.3280e-01 09_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     9.1218e-02 09_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -6.7859e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -1.9665e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     8.5250e-01 09_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     3.9626e+00 09_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220     1.7201e-03 09_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -7.9456e-01 09_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     3.1252e+00 09_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     7.8987e-01 09_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -1.6647e+00 09_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -4.4252e+00 10_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -4.1298e-01 10_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     7.9732e-02 10_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     9.7820e-01 10_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -7.0403e-01 10_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.5542e+00 10_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -3.6606e+00 10_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     7.4083e-01 10_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -5.7569e-01 10_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -4.7184e+00 10_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     2.5730e-02 10_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     8.5845e-01 10_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -3.3537e+00 10_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -2.2695e+00 10_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370    -4.0644e-01 10_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.8254e+00 10_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.3639e+00 10_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     9.7104e-01 10_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     5.1214e-01 10_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -6.7477e-01 10_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -7.5144e-01 10_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -1.5239e-01 11_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -1.7318e+00 11_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -1.2210e+00 11_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     1.1882e+00 11_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -1.8620e+00 11_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -2.6688e-01 11_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -5.9324e-01 11_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -5.2301e-01 11_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370    -9.9515e-01 11_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120     1.4763e+00 11_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     9.5426e-01 11_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     4.2886e-01 11_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120     1.3992e+00 11_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -7.2252e-01 11_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     5.7254e-01 11_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.2035e+00 11_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220     7.3256e-02 11_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     6.7863e-01 11_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     2.7188e+00 11_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     1.1447e+00 11_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     1.6542e+00 11_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -7.3269e+00 12_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     1.7458e+00 12_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     2.8383e+00 12_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -3.1514e+00 12_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -3.2387e+00 12_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     9.6695e-01 12_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -9.1869e+00 12_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     1.6324e+00 12_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     2.2322e+00 12_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.4599e+00 12_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -2.2817e+00 12_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     6.1799e-02 12_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -1.1383e+01 12_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -4.0003e+00 12_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     5.2293e-02 12_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     3.3088e-01 12_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.8769e+00 12_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -1.2724e+00 12_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     2.7969e-01 12_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -2.0372e+00 12_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -6.8723e-01 12_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120     2.0580e-01 13_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -1.0801e+00 13_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -9.6364e-01 13_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -1.1449e+00 13_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -7.6664e-01 13_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.0165e+00 13_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -4.4583e-01 13_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     1.5864e+00 13_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     4.3401e-03 13_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.1536e+00 13_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     3.8707e-01 13_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -3.8819e-01 13_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120     7.8177e-01 13_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -3.5606e+00 13_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     1.2336e+00 13_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120    -5.8532e-01 13_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -9.6344e-01 13_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -4.9512e-01 13_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     2.9392e-04 13_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -7.5896e-01 13_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -1.0480e+00 13_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -5.3296e+00 14_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -3.3877e-01 14_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     2.1794e-01 14_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     2.9299e+00 14_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220     3.3703e-01 14_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.4471e+00 14_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -6.5764e+00 14_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -8.5469e-01 14_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     9.7714e-01 14_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.7634e+00 14_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220    -2.1829e+00 14_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     4.1989e-01 14_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -6.9806e+00 14_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -4.6395e+00 14_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     1.7413e+00 14_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     3.5840e+00 14_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -2.0497e-01 14_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     1.0230e-01 14_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     6.6876e-01 14_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -9.9519e-01 14_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     1.6725e-01 14_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -4.9630e+00 16_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -8.4070e-01 16_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -6.3483e-01 16_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     8.5884e-01 16_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220     2.0400e+00 16_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     2.4712e+00 16_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -2.0137e+00 16_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     1.7675e+00 16_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     1.0592e+00 16_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -1.6090e+00 16_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     1.0546e+00 16_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     8.1141e-01 16_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120     3.4174e+00 16_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220     4.2157e+00 16_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     3.4637e+00 16_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     2.7561e+00 16_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220     6.2124e-01 16_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     1.2441e+00 16_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120     1.6096e+00 16_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     8.7022e-01 16_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     9.9644e-01 16_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -2.2626e-02 17_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     1.3749e+00 17_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     1.5422e+00 17_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -1.5289e-01 17_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220    -1.2587e+00 17_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     5.8827e-02 17_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -7.2935e-01 17_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220     2.7902e+00 17_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     8.6731e-01 17_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -2.4035e+00 17_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     1.4675e+00 17_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -3.0051e-01 17_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120     1.0510e+00 17_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -7.8309e-01 17_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     5.5520e-01 17_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     3.1368e+00 17_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -2.4782e+00 17_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370    -3.0588e-01 17_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -2.2171e-02 17_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220     3.0507e-01 17_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370    -4.0227e-01 17_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -6.1947e+00 18_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220     4.2232e-01 18_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370    -8.6102e-01 18_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120    -2.1853e+00 18_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220     2.6335e-02 18_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370    -8.5721e-01 18_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -7.4168e+00 18_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -1.9478e+00 18_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     7.1178e-01 18_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -6.1949e+00 18_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     2.6780e-01 18_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370    -1.6415e-01 18_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -5.7900e+00 18_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -5.4730e+00 18_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     4.6028e-01 18_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     1.6216e+00 18_FARCONc.avr
  subject_avgs        FARCONc             M1     +180..+220    -1.3261e+00 18_FARCONc.avr
  subject_avgs        FARCONc             M1     +310..+370     7.3336e-02 18_FARCONc.avr
  subject_avgs        FARCONc             M2     +100..+120    -9.7655e-01 18_FARCONc.avr
  subject_avgs        FARCONc             M2     +180..+220    -3.7265e-01 18_FARCONc.avr
  subject_avgs        FARCONc             M2     +310..+370     4.0715e-01 18_FARCONc.avr
  subject_avgs        FARCONc             Fz     +100..+120    -7.5513e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Fz     +180..+220    -5.1831e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Fz     +310..+370     1.2123e+00 19_FARCONc.avr
  subject_avgs        FARCONc             T7     +100..+120     2.7038e+00 19_FARCONc.avr
  subject_avgs        FARCONc             T7     +180..+220     2.1251e-01 19_FARCONc.avr
  subject_avgs        FARCONc             T7     +310..+370     1.8954e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Cz     +100..+120    -6.3571e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Cz     +180..+220    -2.9597e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Cz     +310..+370     1.6098e+00 19_FARCONc.avr
  subject_avgs        FARCONc             T8     +100..+120    -3.8370e+00 19_FARCONc.avr
  subject_avgs        FARCONc             T8     +180..+220     7.2451e-02 19_FARCONc.avr
  subject_avgs        FARCONc             T8     +310..+370     3.4350e-01 19_FARCONc.avr
  subject_avgs        FARCONc             Pz     +100..+120    -4.9678e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Pz     +180..+220    -6.3712e+00 19_FARCONc.avr
  subject_avgs        FARCONc             Pz     +310..+370     1.7708e+00 19_FARCONc.avr
  subject_avgs        FARCONc             M1     +100..+120     2.0699e+00 19_FARCONc.avr
