          subj           cond           chan            win           mean
  Subjects2021        TWfourc             M1     +310..+370     3.9519e-01 22_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120    -9.9597e-01 22_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -1.2544e+00 22_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370    -5.7069e-01 22_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -5.9592e+00 23_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220     4.7706e+00 23_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     2.7607e-01 23_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120    -2.4935e+00 23_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220    -3.8474e-01 23_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370     7.6683e-01 23_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -6.3204e+00 23_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220     1.4489e+00 23_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370     8.5144e-01 23_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -2.3322e+00 23_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220     5.6574e-01 23_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     3.8466e-01 23_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -6.2672e+00 23_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -2.3585e+00 23_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370    -3.1285e-02 23_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     1.0862e+00 23_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -1.4294e+00 23_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370     7.6221e-01 23_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120     4.4522e-01 23_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -1.1644e+00 23_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370     1.4349e-01 23_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -5.0131e+00 24_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220    -3.9211e-01 24_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     1.9795e+00 24_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120     6.4413e-01 24_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220     5.0481e-01 24_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370     1.4850e-01 24_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -5.9822e+00 24_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220    -1.6738e+00 24_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370     3.3859e-01 24_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -1.7956e+00 24_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220    -1.4806e+00 24_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370    -5.0076e-02 24_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -6.2144e+00 24_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -2.9283e+00 24_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370    -1.3814e+00 24_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     1.1736e+00 24_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -6.3394e-01 24_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370    -1.2092e+00 24_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120     4.0617e-01 24_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -4.6789e-01 24_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370    -8.2517e-01 24_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -3.4975e+00 25_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220    -2.9498e+00 25_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     3.0969e-01 25_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120    -2.8863e+00 25_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220    -2.5470e+00 25_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370    -2.1752e-01 25_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -3.6558e+00 25_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220    -3.7620e+00 25_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370    -6.9858e-01 25_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -3.7959e+00 25_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220    -1.9932e+00 25_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     8.8761e-01 25_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -3.2706e+00 25_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -3.6946e+00 25_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370    -7.9224e-01 25_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     5.3080e-01 25_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -3.1039e-01 25_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370    -6.5853e-01 25_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120    -1.1969e-01 25_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220     3.6290e-01 25_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370    -1.8865e-01 25_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -7.8377e+00 26_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220     1.4479e+00 26_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     2.2488e+00 26_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120    -1.6357e+00 26_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220    -9.3815e-01 26_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370    -3.2783e-01 26_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -4.5218e+00 26_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220    -4.9510e-02 26_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370     2.6978e+00 26_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -1.8208e+00 26_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220    -1.0394e+00 26_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     1.3388e+00 26_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -3.7684e+00 26_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -1.7831e+00 26_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370     1.3356e+00 26_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     1.7739e-01 26_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -1.0629e+00 26_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370    -5.1632e-01 26_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120    -1.1224e+00 26_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -1.7736e+00 26_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370     1.3405e-01 26_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -9.8453e+00 27_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220    -3.2613e-01 27_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     1.8685e+00 27_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120     5.6635e-01 27_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220    -1.5276e+00 27_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370     1.8652e+00 27_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -9.9107e+00 27_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220    -1.5460e+00 27_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370     1.0892e+00 27_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -3.3362e+00 27_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220    -1.0866e+00 27_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     7.6398e-01 27_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -8.0458e+00 27_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -1.9161e+00 27_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370     7.4265e-01 27_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     1.6907e-01 27_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -2.6964e+00 27_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370     2.2209e+00 27_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120    -2.3072e+00 27_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -1.5978e+00 27_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370    -4.7916e-01 27_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -1.0909e+01 28_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220    -2.3294e-01 28_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370    -4.7076e-01 28_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120    -2.6890e+00 28_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220    -3.1200e+00 28_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370     1.5417e+00 28_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -1.1557e+01 28_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220    -1.7030e+00 28_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370     4.9428e-01 28_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -1.0584e+00 28_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220     6.3931e-01 28_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     1.4263e-02 28_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -1.0125e+01 28_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -5.1672e+00 28_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370     4.9477e-01 28_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     1.1001e+00 28_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -3.9355e+00 28_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370     9.1781e-01 28_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120     3.8827e+00 28_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -1.0231e+00 28_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370     1.4522e+00 28_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120     8.7753e-01 29_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220     2.8965e+00 29_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     7.9238e-01 29_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120     9.3169e-01 29_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220     1.3667e+00 29_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370    -7.2237e-01 29_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -1.6538e+00 29_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220     1.8346e+00 29_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370     7.9268e-01 29_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -2.3952e+00 29_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220    -9.3250e-01 29_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     1.8946e-01 29_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -5.3094e+00 29_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -1.3888e+00 29_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370    -1.0786e+00 29_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120    -1.2146e-01 29_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220     6.7750e-01 29_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370    -8.7940e-01 29_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120    -1.3654e+00 29_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -8.3896e-01 29_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370     2.2078e-03 29_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -4.8903e-01 30_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220     4.7832e-01 30_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370     1.8271e-01 30_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120     2.1687e-01 30_TWfourc.avr
  Subjects2021        TWfourc             T7     +180..+220    -1.0677e+00 30_TWfourc.avr
  Subjects2021        TWfourc             T7     +310..+370     6.2045e-01 30_TWfourc.avr
  Subjects2021        TWfourc             Cz     +100..+120    -1.5627e+00 30_TWfourc.avr
  Subjects2021        TWfourc             Cz     +180..+220    -9.2421e-01 30_TWfourc.avr
  Subjects2021        TWfourc             Cz     +310..+370    -1.1387e+00 30_TWfourc.avr
  Subjects2021        TWfourc             T8     +100..+120    -1.7819e+00 30_TWfourc.avr
  Subjects2021        TWfourc             T8     +180..+220    -1.4613e+00 30_TWfourc.avr
  Subjects2021        TWfourc             T8     +310..+370     1.9662e-01 30_TWfourc.avr
  Subjects2021        TWfourc             Pz     +100..+120    -2.3918e+00 30_TWfourc.avr
  Subjects2021        TWfourc             Pz     +180..+220    -2.5405e+00 30_TWfourc.avr
  Subjects2021        TWfourc             Pz     +310..+370    -1.2830e+00 30_TWfourc.avr
  Subjects2021        TWfourc             M1     +100..+120     1.1218e+00 30_TWfourc.avr
  Subjects2021        TWfourc             M1     +180..+220    -5.7580e-01 30_TWfourc.avr
  Subjects2021        TWfourc             M1     +310..+370     5.5666e-01 30_TWfourc.avr
  Subjects2021        TWfourc             M2     +100..+120    -5.3552e-01 30_TWfourc.avr
  Subjects2021        TWfourc             M2     +180..+220    -1.0150e+00 30_TWfourc.avr
  Subjects2021        TWfourc             M2     +310..+370    -5.6304e-01 30_TWfourc.avr
  Subjects2021        TWfourc             Fz     +100..+120    -7.4678e+00 31_TWfourc.avr
  Subjects2021        TWfourc             Fz     +180..+220     1.0489e+00 31_TWfourc.avr
  Subjects2021        TWfourc             Fz     +310..+370    -1.5125e-01 31_TWfourc.avr
  Subjects2021        TWfourc             T7     +100..+120    -2.6514e+00 31_TWfourc.avr
